GEOID,Median_Rent
1400000US06067005301,614
1400000US06067005402,1493
1400000US06067005403,1661
1400000US06067005404,1452
1400000US06067005502,1084
1400000US06067005505,1089
1400000US06067005506,1204
1400000US06067005508,1180
1400000US06067005509,1157
1400000US06067005510,1201
1400000US06067005601,1171
1400000US06067005605,1238
1400000US06067005606,1344
1400000US06067005701,1436
1400000US06067005702,1335
1400000US06067005801,1401
1400000US06067005803,2125
1400000US06067005804,1239
1400000US06067005901,1036
1400000US06067005903,1150
1400000US06067005904,1118
1400000US06067006002,1103
1400000US06067006003,1086
1400000US06067006004,1238
1400000US06067006101,1112
1400000US06067006102,1064
1400000US06067006202,981
1400000US06067006203,907
1400000US06067006204,897
1400000US06067006300,1140
1400000US06067006400,1117
1400000US06067006501,1045
1400000US06067006502,1460
1400000US06067006600,1109
1400000US06067006703,1452
1400000US06067006704,1306
1400000US06067006705,1130
1400000US06067006706,1354
1400000US06067006801,1055
1400000US06067006802,771
1400000US06067006803,1095
1400000US06067006901,1149
1400000US06067006902,889
1400000US06067007001,1149
1400000US06067007007,1489
1400000US06067007010,1622
1400000US06067007011,1380
1400000US06067007012,1353
1400000US06067007013,1277
1400000US06067007016,1683
1400000US06067007017,1721
1400000US06067007019,968
1400000US06067007020,1672
1400000US06067007021,1557
1400000US06067007022,1320
1400000US06067007023,1659
1400000US06067007024,1388
1400000US06067007025,1645
1400000US06067007026,1098
1400000US06067007027,1652
1400000US06067007028,1711
1400000US06067007101,-
1400000US06067007103,1791
1400000US06067007105,1676
1400000US06067007106,1583
1400000US06067007107,1888
1400000US06067007108,1984
1400000US06067007109,1738
1400000US06067007110,1898
1400000US06067007111,2002
1400000US06067007202,1159
1400000US06067007204,1489
1400000US06067007206,1587
1400000US06067007207,1204
1400000US06067007208,1624
1400000US06067007209,1282
1400000US06067007301,1210
1400000US06067007402,1544
1400000US06067007403,1341
1400000US06067007413,1063
1400000US06067007414,1325
1400000US06067007415,968
1400000US06067007416,1386
1400000US06067007417,1528
1400000US06067007422,1328
1400000US06067007423,1133
1400000US06067007424,1171
1400000US06067007426,1719
1400000US06067007427,1804
1400000US06067007428,1630
1400000US06067007429,1385
1400000US06067007430,1774
1400000US06067007431,2139
1400000US06067007432,1825
1400000US06067007434,1117
1400000US06067007435,1298
1400000US06067007436,1861
1400000US06067007437,2143
1400000US06067007438,1119
1400000US06067007439,1651
1400000US06067007501,1157
1400000US06067007503,1208
1400000US06067007504,1142
1400000US06067007602,1160
1400000US06067007603,1339
1400000US06067007604,1253
1400000US06067007701,1152
1400000US06067007702,1349
1400000US06067007801,1220
1400000US06067007802,1337
1400000US06067007903,1507
1400000US06067007904,1662
1400000US06067007905,1348
1400000US06067007906,1249
1400000US06067008005,2045
1400000US06067008006,1226
1400000US06067008007,1125
1400000US06067008008,1780
1400000US06067008009,1347
1400000US06067008010,1476
1400000US06067008111,1469
1400000US06067008113,1210
1400000US06067008117,1684
1400000US06067008119,1364
1400000US06067008120,1411
1400000US06067008122,1400
1400000US06067008124,2091
1400000US06067008125,1544
1400000US06067008127,1468
1400000US06067008128,1484
1400000US06067008129,1683
1400000US06067008130,1539
1400000US06067008131,1379
1400000US06067008132,2150
1400000US06067008133,1117
1400000US06067008134,1396
1400000US06067008135,1159
1400000US06067008136,1397
1400000US06067008137,1288
1400000US06067008138,1358
1400000US06067008139,1396
1400000US06067008140,1279
1400000US06067008141,1314
1400000US06067008142,1349
1400000US06067008143,1243
1400000US06067008144,1928
1400000US06067008145,1836
1400000US06067008203,1391
1400000US06067008204,1467
1400000US06067008206,1409
1400000US06067008207,1532
1400000US06067008208,1455
1400000US06067008209,1692
1400000US06067008210,1879
1400000US06067008211,1745
1400000US06067008402,1493
1400000US06067008403,1715
1400000US06067008404,1163
1400000US06067008501,2273
1400000US06067008504,2017
1400000US06067008505,2400
1400000US06067008506,1683
1400000US06067008507,1942
1400000US06067008508,1966
1400000US06067008509,2917
1400000US06067008510,2657
1400000US06067008512,2507
1400000US06067008513,2364
1400000US06067008601,2208
1400000US06067008602,-
1400000US06067008702,-
1400000US06067008703,1687
1400000US06067008704,2189
1400000US06067008706,-
1400000US06067008707,2266
1400000US06067008708,-
1400000US06067008802,2321
1400000US06067008803,398
1400000US06067008905,1203
1400000US06067008907,1281
1400000US06067008908,1344
1400000US06067008909,1387
1400000US06067008910,1527
1400000US06067008911,1075
1400000US06067008912,1486
1400000US06067008913,1005
1400000US06067009004,1324
1400000US06067009005,1301
1400000US06067009006,1345
1400000US06067009007,1204
1400000US06067009008,1006
1400000US06067009010,1486
1400000US06067009011,2160
1400000US06067009103,1493
1400000US06067009105,1329
1400000US06067009106,1332
1400000US06067009107,1717
1400000US06067009108,1459
1400000US06067009109,1736
1400000US06067009110,1026
1400000US06067009111,1471
1400000US06067009112,1454
1400000US06067009201,1216
1400000US06067009307,1399
1400000US06067009308,1446
1400000US06067009309,1375
1400000US06067009310,1374
1400000US06067009311,1673
1400000US06067009312,1798
1400000US06067009314,1266
1400000US06067009316,1608
1400000US06067009317,1609
1400000US06067009318,1497
1400000US06067009319,1464
1400000US06067009320,1123
1400000US06067009321,1712
1400000US06067009323,2184
1400000US06067009326,3009
1400000US06067009328,1985
1400000US06067009329,1185
1400000US06067009330,1903
1400000US06067009331,2251
1400000US06067009332,-
1400000US06067009333,1770
1400000US06067009334,1947
1400000US06067009335,1770
1400000US06067009336,2643
1400000US06067009403,1368
1400000US06067009404,1651
1400000US06067009406,1500
1400000US06067009408,1929
1400000US06067009409,1167
1400000US06067009410,1484
1400000US06067009501,1018
1400000US06067009502,1297
1400000US06067009503,889
1400000US06067009504,1015
1400000US06067009601,1562
1400000US06067009608,1761
1400000US06067009609,1741
1400000US06067009610,1713
1400000US06067009611,1674
1400000US06067009612,1515
1400000US06067009614,1716
1400000US06067009616,1648
1400000US06067009617,1575
1400000US06067009618,1593
1400000US06067009622,1813
1400000US06067009632,1892
1400000US06067009633,1209
1400000US06067009634,1334
1400000US06067009635,1952
1400000US06067009637,2497
1400000US06067009639,1079
1400000US06067009640,1274
1400000US06067009641,1279
1400000US06067009642,-
1400000US06067009643,1834
1400000US06067009644,2028
1400000US06067009645,1881
1400000US06067009646,2312
1400000US06067009647,2029
1400000US06067009648,2153
1400000US06067009649,1924
1400000US06067009650,-
1400000US06067009651,1359
1400000US06067009652,875
1400000US06067009653,1132
1400000US06067009800,878
1400000US06067009900,1055
1400000US06067988300,1683
1400000US06069000100,1632
1400000US06069000200,1511
1400000US06069000300,1674
1400000US06069000400,1485
1400000US06069000501,2198
1400000US06069000502,1658
1400000US06069000601,1725
1400000US06069000602,1225
1400000US06069000701,1440
1400000US06069000702,1088
1400000US06069000801,2522
1400000US06069000802,1260
1400000US06071000103,2008
1400000US06071000104,2329
1400000US06071000105,2176
1400000US06071000107,2134
1400000US06071000108,2217
1400000US06071000109,2590
1400000US06071000111,2194
1400000US06071000115,2316
1400000US06071000117,2288
1400000US06071000118,2712
1400000US06071000119,1671
1400000US06071000120,2152
1400000US06071000121,2622
1400000US06071000122,2843
1400000US06071000201,1722
1400000US06071000203,1762
1400000US06071000205,1481
1400000US06071000207,1577
1400000US06071000208,1787
1400000US06071000304,1560
1400000US06071000305,1093
1400000US06071000306,1328
1400000US06071000307,1197
1400000US06071000308,1599
1400000US06071000401,1707
1400000US06071000403,1221
1400000US06071000404,1455
1400000US06071000501,1468
1400000US06071000503,1668
1400000US06071000504,1446
1400000US06071000603,1617
1400000US06071000604,1556
1400000US06071000605,1503
1400000US06071000606,1594
1400000US06071000804,1651
1400000US06071000808,1649
1400000US06071000812,2188
1400000US06071000813,2608
1400000US06071000814,2375
1400000US06071000815,2213
1400000US06071000816,2464
1400000US06071000817,1854
1400000US06071000818,1857
1400000US06071000819,2400
1400000US06071000820,2111
1400000US06071000821,1835
1400000US06071000823,1416
1400000US06071000824,1279
1400000US06071000825,1484
1400000US06071000826,1430
1400000US06071000901,1525
1400000US06071000903,1456
1400000US06071000904,1426
1400000US06071001001,1478
1400000US06071001002,1205
1400000US06071001101,1394
1400000US06071001103,1248
1400000US06071001104,1327
1400000US06071001200,1410
1400000US06071001305,1372
1400000US06071001307,1860
1400000US06071001308,1420
1400000US06071001309,1677
1400000US06071001310,1530
1400000US06071001311,2335
1400000US06071001312,2013
1400000US06071001400,1334
1400000US06071001501,1268
1400000US06071001503,1276
1400000US06071001504,1489
1400000US06071001600,1209
1400000US06071001702,1683
1400000US06071001703,2310
1400000US06071001704,1721
1400000US06071001706,1556
1400000US06071001707,1841
1400000US06071001803,1817
1400000US06071001804,1803
1400000US06071001806,2237
1400000US06071001808,1675
1400000US06071001809,1703
1400000US06071001810,1424
1400000US06071001812,1352
1400000US06071001813,1334
1400000US06071001901,1145
1400000US06071001906,1758
1400000US06071001907,1980
1400000US06071001908,2744
1400000US06071001909,2271
1400000US06071001910,1679
1400000US06071001911,2031
1400000US06071002011,2469
1400000US06071002013,1420
1400000US06071002014,-
1400000US06071002015,1646
1400000US06071002016,1898
1400000US06071002017,-
1400000US06071002018,2486
1400000US06071002019,1885
1400000US06071002021,2290
1400000US06071002023,1709
1400000US06071002025,2464
1400000US06071002027,2051
1400000US06071002028,2039
1400000US06071002029,2780
1400000US06071002031,2709
1400000US06071002035,1933
1400000US06071002037,2009
1400000US06071002038,2477
1400000US06071002039,2546
1400000US06071002040,2881
1400000US06071002041,3227
1400000US06071002042,3500
1400000US06071002043,3438
1400000US06071002044,1773
1400000US06071002045,2158
1400000US06071002046,1846
1400000US06071002047,1820
1400000US06071002048,2992
1400000US06071002049,1780
1400000US06071002050,2200
1400000US06071002051,2128
1400000US06071002101,1100
1400000US06071002103,1540
1400000US06071002105,1728
1400000US06071002107,1469
1400000US06071002109,1799
1400000US06071002111,1675
1400000US06071002112,1977
1400000US06071002204,1521
1400000US06071002206,1809
1400000US06071002207,1695
1400000US06071002306,1701
1400000US06071002307,1458
1400000US06071002308,1067
1400000US06071002309,1712
1400000US06071002310,-
1400000US06071002311,1158
1400000US06071002312,2241
1400000US06071002313,2218
1400000US06071002314,3071
1400000US06071002315,1861
1400000US06071002403,1564
1400000US06071002404,1000
1400000US06071002405,1552
1400000US06071002406,1329
1400000US06071002501,1327
1400000US06071002503,1642
1400000US06071002504,1641
1400000US06071002602,1483
1400000US06071002604,1852
1400000US06071002606,1712
1400000US06071002608,1841
1400000US06071002609,1279
1400000US06071002610,1917
1400000US06071002611,2214
1400000US06071002703,2527
1400000US06071002705,1179
1400000US06071002706,2124
1400000US06071002707,1785
1400000US06071002708,2795
1400000US06071002709,1102
1400000US06071002801,1332
1400000US06071002803,1247
1400000US06071002804,1150
1400000US06071002901,1182
1400000US06071002902,1311
1400000US06071003000,837
1400000US06071003101,1256
1400000US06071003102,1261
1400000US06071003201,1334
1400000US06071003202,1439
1400000US06071003301,1051
1400000US06071003302,1106
1400000US06071003401,1176
1400000US06071003403,1400
1400000US06071003404,1522
1400000US06071003405,1378
1400000US06071003503,1880
1400000US06071003505,1220
1400000US06071003506,1378
1400000US06071003507,1577
1400000US06071003509,863
1400000US06071003510,1195
1400000US06071003603,1785
1400000US06071003605,1244
1400000US06071003606,1144
1400000US06071003607,969
1400000US06071003609,1325
1400000US06071003611,1184
1400000US06071003612,1347
1400000US06071003700,943
1400000US06071003801,1521
1400000US06071003803,1212
1400000US06071003804,2141
1400000US06071003900,1490
1400000US06071004001,1328
1400000US06071004003,1280
1400000US06071004004,1302
1400000US06071004101,1390
1400000US06071004103,1380
1400000US06071004104,1438
1400000US06071004201,1058
1400000US06071004202,1071
1400000US06071004301,1741
1400000US06071004302,1212
1400000US06071004401,893
1400000US06071004403,1138
1400000US06071004404,1015
1400000US06071004503,2013
1400000US06071004505,1022
1400000US06071004507,1126
1400000US06071004509,1717
1400000US06071004510,1481
1400000US06071004511,1439
1400000US06071004512,1407
1400000US06071004601,1538
1400000US06071004603,1183
1400000US06071004604,1242
1400000US06071004700,1059
1400000US06071004800,1149
1400000US06071004901,926
1400000US06071004902,1012
1400000US06071005101,1196
1400000US06071005102,1188
1400000US06071005200,1357
1400000US06071005300,1192
1400000US06071005400,958
1400000US06071005501,1017
1400000US06071005502,928
1400000US06071005601,997
1400000US06071005602,945
1400000US06071005701,296
1400000US06071005800,790
1400000US06071006101,1176
1400000US06071006102,1435
1400000US06071006201,1240
1400000US06071006203,1132
1400000US06071006204,1037
1400000US06071006301,1095
1400000US06071006303,959
1400000US06071006304,1155
1400000US06071006401,983
1400000US06071006402,1042
1400000US06071006501,1155
1400000US06071006502,1049
1400000US06071006601,1232
1400000US06071006603,1409
1400000US06071006604,1105
1400000US06071006700,1274
1400000US06071007001,1247
1400000US06071007002,1140
1400000US06071007104,1418
1400000US06071007105,1293
1400000US06071007106,1393
1400000US06071007107,1130
1400000US06071007108,1132
1400000US06071007110,1788
1400000US06071007111,1472
1400000US06071007112,1387
1400000US06071007201,1224
1400000US06071007202,1152
1400000US06071007303,1105
1400000US06071007305,1258
1400000US06071007306,1768
1400000US06071007307,1710
1400000US06071007308,1253
1400000US06071007404,1470
1400000US06071007407,987
1400000US06071007408,1032
1400000US06071007409,1253
1400000US06071007410,1163
1400000US06071007411,2179
1400000US06071007412,1226
1400000US06071007603,1083
1400000US06071007604,1605
1400000US06071007605,1153
1400000US06071007606,1098
1400000US06071007800,1659
1400000US06071007903,1717
1400000US06071007904,1964
1400000US06071007905,2435
1400000US06071007906,-
1400000US06071008001,1710
